"geom_wkt","time_start","time_end","ocean","flag","gear","species","schooltype","catchtype","catchunit","v_catch","number_of_points"
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",1999-05-01,1999-05-31,"ATL","FRA","BB","BET","FS","L","MT",0.212,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",1999-05-01,1999-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",89.097,8
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2000-05-01,2000-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",90.261,18
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2000-06-01,2000-06-30,"ATL","FRA","BB","BET","FS","L","MT",16.247,11
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2000-06-01,2000-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",34.805,15
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2000-12-01,2000-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",8.57,4
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2000-12-01,2000-12-31,"ATL","FRA","BB","YFT","FS","L","MT",4.285,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-01-01,2001-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",92.558,16
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-02-01,2001-02-28,"ATL","FRA","BB","SKJ","FS","L","MT",35.853,10
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-02-01,2001-02-28,"ATL","FRA","BB","YFT","FS","L","MT",12.838,6
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-03-01,2001-03-31,"ATL","FRA","BB","BET","FS","L","MT",4.425,3
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-03-01,2001-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",78.571,22
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-03-01,2001-03-31,"ATL","FRA","BB","YFT","FS","L","MT",1.327,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-04-01,2001-04-30,"ATL","FRA","BB","SKJ","FS","L","MT",30.98,8
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-05-01,2001-05-31,"ATL","FRA","BB","BET","FS","L","MT",1.853,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-05-01,2001-05-31,"ATL","FRA","BB","FRI","FS","L","MT",0.926,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-05-01,2001-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",2.778,3
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2001-11-01,2001-11-30,"ATL","FRA","BB","SKJ","FS","L","MT",6.335,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-03-01,2002-03-31,"ATL","FRA","BB","SKJ","FS","L","MT",4.441,5
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-03-01,2002-03-31,"ATL","FRA","BB","YFT","FS","L","MT",1.057,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-04-01,2002-04-30,"ATL","FRA","BB","BET","FS","L","MT",0.75,4
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-04-01,2002-04-30,"ATL","FRA","BB","SKJ","FS","L","MT",31.91,10
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-04-01,2002-04-30,"ATL","FRA","BB","YFT","FS","L","MT",3.127,8
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-05-01,2002-05-31,"ATL","FRA","BB","BET","FS","L","MT",1.981,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-05-01,2002-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",60.042,18
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-05-01,2002-05-31,"ATL","FRA","BB","YFT","FS","L","MT",11.888,5
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-06-01,2002-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",2.009,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-06-01,2002-06-30,"ATL","FRA","BB","YFT","FS","L","MT",2.009,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-12-01,2002-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",3.02,3
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2002-12-01,2002-12-31,"ATL","FRA","BB","YFT","FS","L","MT",15.102,4
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-01-01,2003-01-31,"ATL","FRA","BB","YFT","FS","L","MT",0.422,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-05-01,2003-05-31,"ATL","FRA","BB","FRI","FS","L","MT",1.088,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-05-01,2003-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",10.876,4
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-05-01,2003-05-31,"ATL","FRA","BB","YFT","FS","L","MT",0.544,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-12-01,2003-12-31,"ATL","FRA","BB","LTA","FS","L","MT",6.587,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2003-12-01,2003-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",2.823,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-01-01,2004-01-31,"ATL","FRA","BB","LTA","FS","L","MT",0.451,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-01-01,2004-01-31,"ATL","FRA","BB","SKJ","FS","L","MT",0.18,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-04-01,2004-04-30,"ATL","FRA","BB","BET","FS","L","MT",0.973,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-04-01,2004-04-30,"ATL","FRA","BB","SKJ","FS","L","MT",19.506,15
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-04-01,2004-04-30,"ATL","FRA","BB","YFT","FS","L","MT",17.074,10
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-05-01,2004-05-31,"ATL","FRA","BB","BET","FS","L","MT",6.431,4
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-05-01,2004-05-31,"ATL","FRA","BB","SKJ","FS","L","MT",51.76,22
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-05-01,2004-05-31,"ATL","FRA","BB","YFT","FS","L","MT",11.889,9
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-09-01,2004-09-30,"ATL","FRA","BB","LTA","FS","L","MT",0.653,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-10-01,2004-10-31,"ATL","FRA","BB","SKJ","FS","L","MT",0.763,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","LTA","FS","L","MT",9.24,2
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","SKJ","FS","L","MT",38.793,10
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2004-12-01,2004-12-31,"ATL","FRA","BB","YFT","FS","L","MT",18.9,5
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2005-08-01,2005-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",0.647,1
"POLYGON ((-20.0000000000000000 10.0000000000000000, -20.0000000000000000 15.0000000000000000, -15.0000000000000000 15.0000000000000000, -15.0000000000000000 10.0000000000000000, -20.0000000000000000 10.0000000000000000))",2005-08-01,2005-08-31,"ATL","FRA","BB","YFT","FS","L","MT",0.647,1
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-06-01,1991-06-30,"ATL","FRA","BB","SKJ","FS","L","MT",37.078,5
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-06-01,1991-06-30,"ATL","FRA","BB","YFT","FS","L","MT",5.486,2
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-07-01,1991-07-31,"ATL","FRA","BB","BET","FS","L","MT",41.8,16
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-07-01,1991-07-31,"ATL","FRA","BB","SKJ","FS","L","MT",134.744,36
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-07-01,1991-07-31,"ATL","FRA","BB","YFT","FS","L","MT",345.194,51
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-08-01,1991-08-31,"ATL","FRA","BB","BET","FS","L","MT",293.115,31
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-08-01,1991-08-31,"ATL","FRA","BB","SKJ","FS","L","MT",74.684,20
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-08-01,1991-08-31,"ATL","FRA","BB","YFT","FS","L","MT",325.934,48
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-09-01,1991-09-30,"ATL","FRA","BB","BET","FS","L","MT",218.156,41
"POLYGON ((-20.0000000000000000 15.0000000000000000, -20.0000000000000000 20.0000000000000000, -15.0000000000000000 20.0000000000000000, -15.0000000000000000 15.0000000000000000, -20.0000000000000000 15.0000000000000000))",1991-09-01,1991-09-30,"ATL","FRA","BB","SKJ","FS","L","MT",20.712,14
